age_c,meno,racenci_c,famhx_c,benbiopresult_c,density_c,BMIgrp,cumrisk_6yr_ann,cumrisk_6yr_bie,cumrisk_6yr_ann_AgeRaceMean,cumrisk_6yr_bie_AgeRaceMean,prevalence
71,1,6,1,3,4,0,0.0117621438,0.0097726535,0.0034453764,0.0038786945,0
71,1,6,1,3,4,1,0.008873702,0.0081272752,0.0034453764,0.0038786945,3.5407225E-8
71,1,6,1,3,4,2,0.0125289867,0.0129690895,0.0034453764,0.0038786945,0
71,1,6,1,3,4,3,0.0151955652,0.016561097,0.0034453764,0.0038786945,0
71,1,6,1,3,4,4,0.0201650539,0.0147662945,0.0034453764,0.0038786945,0
71,1,6,1,4,1,0,0.0022644885,0.0013978876,0.0034453764,0.0038786945,0
71,1,6,1,4,1,1,0.0016837632,0.0011574133,0.0034453764,0.0038786945,0
71,1,6,1,4,1,2,0.0023838479,0.0018478603,0.0034453764,0.0038786945,4.0128189E-7
71,1,6,1,4,1,3,0.0029023145,0.0023739394,0.0034453764,0.0038786945,2.0064094E-7
71,1,6,1,4,1,4,0.0038548499,0.0021159191,0.0034453764,0.0038786945,1.0622168E-7
71,1,6,1,4,2,0,0.0051137214,0.0036563615,0.0034453764,0.0038786945,0
71,1,6,1,4,2,1,0.0038219753,0.0030308042,0.0034453764,0.0038786945,3.6587466E-7
71,1,6,1,4,2,2,0.005405885,0.0048388523,0.0034453764,0.0038786945,7.6715655E-7
71,1,6,1,4,2,3,0.0065662447,0.0061981346,0.0034453764,0.0038786945,7.0814451E-8
71,1,6,1,4,2,4,0.0087282764,0.0055263276,0.0034453764,0.0038786945,5.9012042E-8
71,1,6,1,4,3,0,0.0092348639,0.0058451988,0.0034453764,0.0038786945,0
71,1,6,1,4,3,1,0.006914727,0.0048506035,0.0034453764,0.0038786945,7.0814451E-8
71,1,6,1,4,3,2,0.0097683121,0.0077340443,0.0034453764,0.0038786945,7.0814451E-8
71,1,6,1,4,3,3,0.0118467964,0.0098893834,0.0034453764,0.0038786945,2.3604817E-8
71,1,6,1,4,3,4,0.015726284,0.0088001247,0.0034453764,0.0038786945,1.8883854E-7
71,1,6,1,4,4,0,0.0121210608,0.0075901711,0.0034453764,0.0038786945,0
71,1,6,1,4,4,1,0.0091565378,0.0063191241,0.0034453764,0.0038786945,0
71,1,6,1,4,4,2,0.0129177072,0.0100699693,0.0034453764,0.0038786945,0
71,1,6,1,4,4,3,0.0156652538,0.0128632757,0.0034453764,0.0038786945,0
71,1,6,1,4,4,4,0.0207781501,0.0114392039,0.0034453764,0.0038786945,0
71,1,6,1,5,1,0,0.0022820214,0.0013900143,0.0034453764,0.0038786945,0
71,1,6,1,5,1,1,0.0016969593,0.0011475889,0.0034453764,0.0038786945,1.1802408E-8
71,1,6,1,5,1,2,0.0024022206,0.0018347326,0.0034453764,0.0038786945,1.1802408E-8
71,1,6,1,5,1,3,0.0029220148,0.0023552114,0.0034453764,0.0038786945,2.3604817E-7
71,1,6,1,5,1,4,0.0038797178,0.0020977488,0.0034453764,0.0038786945,9.4419268E-8
71,1,6,1,5,2,0,0.0051461157,0.0036390037,0.0034453764,0.0038786945,1.1802408E-8
71,1,6,1,5,2,1,0.0038478823,0.0030085154,0.0034453764,0.0038786945,2.2424576E-7
71,1,6,1,5,2,2,0.0054409172,0.0048102291,0.0034453764,0.0038786945,3.4226985E-7
71,1,6,1,5,2,3,0.006601556,0.0061556665,0.0034453764,0.0038786945,2.1244335E-7
71,1,6,1,5,2,4,0.0087701841,0.0054840288,0.0034453764,0.0038786945,3.5407225E-8
71,1,6,1,5,3,0,0.0092836165,0.0058154817,0.0034453764,0.0038786945,0
71,1,6,1,5,3,1,0.0069561924,0.0048133008,0.0034453764,0.0038786945,4.7209634E-8
71,1,6,1,5,3,2,0.0098227341,0.0076859179,0.0034453764,0.0038786945,1.8883854E-7
71,1,6,1,5,3,3,0.0118978344,0.0098181107,0.0034453764,0.0038786945,1.1802408E-8
71,1,6,1,5,3,4,0.0157819212,0.0087293412,0.0034453764,0.0038786945,0
71,1,6,1,5,4,0,0.0121755845,0.0075488304,0.0034453764,0.0038786945,0
71,1,6,1,5,4,1,0.0092050859,0.0062685588,0.0034453764,0.0038786945,0
71,1,6,1,5,4,2,0.0129801045,0.0100032642,0.0034453764,0.0038786945,0
71,1,6,1,5,4,3,0.0157209899,0.0127658184,0.0034453764,0.0038786945,1.1802408E-8
71,1,6,1,5,4,4,0.0208345384,0.0113433481,0.0034453764,0.0038786945,0
71,1,6,1,6,1,0,0.0030059971,0.0026207249,0.0034453764,0.0038786945,0
71,1,6,1,6,1,1,0.0022408005,0.0021808749,0.0034453764,0.0038786945,0
71,1,6,1,6,1,2,0.0031689102,0.0034793403,0.0034453764,0.0038786945,0
71,1,6,1,6,1,3,0.0038499556,0.0044510614,0.0034453764,0.0038786945,0
71,1,6,1,6,1,4,0.0051033811,0.0039550063,0.0034453764,0.0038786945,0
71,1,6,1,6,2,0,0.0067551671,0.0068092766,0.0034453764,0.0038786945,0
71,1,6,1,6,2,1,0.0050678079,0.005681015,0.0034453764,0.0038786945,0
71,1,6,1,6,2,2,0.0071552421,0.0090528349,0.0034453764,0.0038786945,1.7703613E-7
71,1,6,1,6,2,3,0.0086663373,0.0115322799,0.0034453764,0.0038786945,1.7703613E-7
71,1,6,1,6,2,4,0.0114861786,0.0102431682,0.0034453764,0.0038786945,0
71,1,6,1,6,3,0,0.0121467891,0.0108227886,0.0034453764,0.0038786945,0
71,1,6,1,6,3,1,0.0091392771,0.0090485924,0.0034453764,0.0038786945,1.7703613E-7
71,1,6,1,6,3,2,0.0128796848,0.0143856146,0.0034453764,0.0038786945,0
71,1,6,1,6,3,3,0.0155651316,0.0182745051,0.0034453764,0.0038786945,0
71,1,6,1,6,3,4,0.0205830157,0.0161930857,0.0034453764,0.0038786945,0
71,1,6,1,6,4,0,0.015914359,0.0140043015,0.0034453764,0.0038786945,0
71,1,6,1,6,4,1,0.0120846382,0.0117541612,0.0034453764,0.0038786945,0
71,1,6,1,6,4,2,0.0170023694,0.0186621183,0.0034453764,0.0038786945,0
71,1,6,1,6,4,3,0.0205409025,0.0236660248,0.0034453764,0.0038786945,0
71,1,6,1,6,4,4,0.027128861,0.0209539514,0.0034453764,0.0038786945,0
71,1,8,0,2,1,0,0.0010535611,0.0007112775,0.0033654997,0.0028424793,1.5737085E-6
71,1,8,0,2,1,1,0.0007847517,0.0005852156,0.0033654997,0.0028424793,0.0000364814
71,1,8,0,2,1,2,0.0011111206,0.0009386901,0.0033654997,0.0028424793,0.0000855525
71,1,8,0,2,1,3,0.0013542335,0.0012089717,0.0033654997,0.0028424793,0.0000745842
71,1,8,0,2,1,4,0.0018057491,0.0010826613,0.0033654997,0.0028424793,0.0000661911
71,1,8,0,2,2,0,0.0023919893,0.0018788357,0.0033654997,0.0028424793,4.7688135E-6
71,1,8,0,2,2,1,0.001788773,0.0015455239,0.0033654997,0.0028424793,0.0001689591
71,1,8,0,2,2,2,0.0025320617,0.0024815515,0.0033654997,0.0028424793,0.0002849843
71,1,8,0,2,2,3,0.0030812722,0.0031908681,0.0033654997,0.0028424793,0.0001541281
71,1,8,0,2,2,4,0.0041160129,0.0028618531,0.0033654997,0.0028424793,0.0000626145
71,1,8,0,2,3,0,0.0043389735,0.0030242566,0.0033654997,0.0028424793,3.6719864E-6
71,1,8,0,2,3,1,0.0032470997,0.0024870624,0.0033654997,0.0028424793,0.0000942794
71,1,8,0,2,3,2,0.0045941064,0.0039916957,0.0033654997,0.0028424793,0.0000754426
71,1,8,0,2,3,3,0.0055862698,0.0051293427,0.0033654997,0.0028424793,0.0000326664
71,1,8,0,2,3,4,0.0074604422,0.0045952883,0.0033654997,0.0028424793,7.7254779E-6
71,1,8,0,2,4,0,0.0057129619,0.0039481743,0.0033654997,0.0028424793,1.0968271E-6
71,1,8,0,2,4,1,0.0043120399,0.0032559883,0.0033654997,0.0028424793,0.0000142588
71,1,8,0,2,4,2,0.0060950693,0.005225439,0.0033654997,0.0028424793,5.3887593E-6
71,1,8,0,2,4,3,0.007413305,0.0067129057,0.0033654997,0.0028424793,1.0014508E-6
71,1,8,0,2,4,4,0.0098977232,0.0060134283,0.0033654997,0.0028424793,7.1532203E-7
71,1,8,0,3,1,0,0.0016682715,0.0011356927,0.0033654997,0.0028424793,0
71,1,8,0,3,1,1,0.0012428824,0.0009351641,0.0033654997,0.0028424793,5.9610169E-6
71,1,8,0,3,1,2,0.0017597418,0.0014997701,0.0033654997,0.0028424793,0.0000168339
71,1,8,0,3,1,3,0.0021441133,0.0019303728,0.0033654997,0.0028424793,8.9653694E-6
71,1,8,0,3,1,4,0.0028567097,0.0017283034,0.0033654997,0.0028424793,5.3887593E-6
71,1,8,0,3,2,0,0.0037833107,0.0029963711,0.0033654997,0.0028424793,4.2919322E-7
71,1,8,0,3,2,1,0.0028306744,0.0024675614,0.0033654997,0.0028424793,0.0000325233
71,1,8,0,3,2,2,0.0040060204,0.00396006,0.0033654997,0.0028424793,0.0000634252
71,1,8,0,3,2,3,0.004872476,0.0050870628,0.0033654997,0.0028424793,0.0000352415
71,1,8,0,3,2,4,0.0065017538,0.0045608705,0.0033654997,0.0028424793,0.0000137819
71,1,8,0,3,3,0,0.0068538922,0.0048166873,0.0033654997,0.0028424793,1.0968271E-6
71,1,8,0,3,3,1,0.0051332998,0.0039665225,0.0033654997,0.0028424793,0.0000358138
71,1,8,0,3,3,2,0.0072593163,0.00636111,0.0033654997,0.0028424793,0.000031808
71,1,8,0,3,3,3,0.0088206307,0.0081638263,0.0033654997,0.0028424793,0.0000123512
71,1,8,0,3,3,4,0.0117629301,0.0073106059,0.0033654997,0.0028424793,3.7196746E-6
71,1,8,0,3,4,0,0.0090208324,0.006283201,0.0033654997,0.0028424793,3.3381695E-7
71,1,8,0,3,4,1,0.0068150361,0.0051897264,0.0033654997,0.0028424793,4.6257491E-6
71,1,8,0,3,4,2,0.0096269376,0.0083202378,0.0033654997,0.0028424793,2.7659118E-6
71,1,8,0,3,4,3,0.0116988492,0.0106730108,0.0033654997,0.0028424793,9.5376271E-7
71,1,8,0,3,4,4,0.0155931339,0.0095566083,0.0033654997,0.0028424793,0
71,1,8,0,4,1,0,0.0017234418,0.0008869568,0.0033654997,0.0028424793,0
71,1,8,0,4,1,1,0.0012850001,0.0007305004,0.0033654997,0.0028424793,1.4306441E-6
71,1,8,0,4,1,2,0.0018182946,0.0011697595,0.0033654997,0.0028424793,1.5737085E-6
71,1,8,0,4,1,3,0.0022159815,0.0015065314,0.0033654997,0.0028424793,1.764461E-6
71,1,8,0,4,1,4,0.0029522481,0.0013470239,0.0033654997,0.0028424793,1.049139E-6
71,1,8,0,4,2,0,0.0039072643,0.0023378684,0.0033654997,0.0028424793,7.1532203E-7
71,1,8,0,4,2,1,0.0029259206,0.0019257143,0.0033654997,0.0028424793,3.7673627E-6
71,1,8,0,4,2,2,0.0041382407,0.0030859693,0.0033654997,0.0028424793,0.0000112544
71,1,8,0,4,2,3,0.0050341699,0.0039667347,0.0033654997,0.0028424793,3.3858576E-6
71,1,8,0,4,2,4,0.0067165434,0.0035510337,0.0033654997,0.0028424793,1.1445152E-6
71,1,8,0,4,3,0,0.0070764491,0.0037576455,0.0033654997,0.0028424793,0
71,1,8,0,4,3,1,0.0053050543,0.0030955575,0.0033654997,0.0028424793,3.9104271E-6
71,1,8,0,4,3,2,0.0074972309,0.0049572888,0.0033654997,0.0028424793,4.1011796E-6
71,1,8,0,4,3,3,0.0091108766,0.0063663806,0.0033654997,0.0028424793,2.8136E-6
71,1,8,0,4,3,4,0.0121474555,0.0056913845,0.0033654997,0.0028424793,1.4306441E-7
71,1,8,0,4,4,0,0.0093151333,0.0049005551,0.0033654997,0.0028424793,0
71,1,8,0,4,4,1,0.0070440544,0.0040492262,0.0033654997,0.0028424793,2.8612881E-6
71,1,8,0,4,4,2,0.0099436866,0.0064832708,0.0033654997,0.0028424793,0
71,1,8,0,4,4,3,0.0120847004,0.0083224265,0.0033654997,0.0028424793,0
71,1,8,0,4,4,4,0.0161037932,0.0074385931,0.0033654997,0.0028424793,0
71,1,8,0,5,1,0,0.0017389111,0.0008825224,0.0033654997,0.0028424793,0
71,1,8,0,5,1,1,0.0012960902,0.0007247472,0.0033654997,0.0028424793,0
71,1,8,0,5,1,2,0.0018341096,0.0011621715,0.0033654997,0.0028424793,7.1532203E-7
71,1,8,0,5,1,3,0.0022338478,0.0014957134,0.0033654997,0.0028424793,1.4306441E-6
71,1,8,0,5,1,4,0.0029758841,0.0013368018,0.0033654997,0.0028424793,4.7688135E-8
71,1,8,0,5,2,0,0.0039394609,0.002328829,0.0033654997,0.0028424793,0
71,1,8,0,5,2,1,0.0029495637,0.0019132025,0.0033654997,0.0028424793,2.1459661E-6
71,1,8,0,5,2,2,0.0041715628,0.0030703698,0.0033654997,0.0028424793,2.1936542E-6
71,1,8,0,5,2,3,0.0050710568,0.0039433929,0.0033654997,0.0028424793,2.5274712E-6
71,1,8,0,5,2,4,0.0067644869,0.0035283845,0.0033654997,0.0028424793,1.0014508E-6
71,1,8,0,5,3,0,0.0071311061,0.0037422186,0.0033654997,0.0028424793,0
71,1,8,0,5,3,1,0.0053459303,0.0030746203,0.0033654997,0.0028424793,1.8121491E-6
71,1,8,0,5,3,2,0.0075542764,0.0049310723,0.0033654997,0.0028424793,1.0014508E-6
71,1,8,0,5,3,3,0.0091728027,0.0063272029,0.0033654997,0.0028424793,9.5376271E-8
71,1,8,0,5,3,4,0.0122264047,0.005653399,0.0033654997,0.0028424793,7.1532203E-7
71,1,8,0,5,4,0,0.0093811736,0.0048784925,0.0033654997,0.0028424793,0
71,1,8,0,5,4,1,0.0070942546,0.0040204125,0.0033654997,0.0028424793,0
71,1,8,0,5,4,2,0.0100133004,0.0064461005,0.0033654997,0.0028424793,0
71,1,8,0,5,4,3,0.0121596301,0.0082677881,0.0033654997,0.0028424793,0
71,1,8,0,5,4,4,0.0161980725,0.0073860658,0.0033654997,0.0028424793,0
71,1,8,0,6,1,0,0.002300018,0.0016770968,0.0033654997,0.0028424793,0
71,1,8,0,6,1,1,0.0017167501,0.0013858616,0.0033654997,0.0028424793,4.7688135E-8
71,1,8,0,6,1,2,0.0024280739,0.0022196985,0.0033654997,0.0028424793,1.9075254E-7
71,1,8,0,6,1,3,0.0029554507,0.0028503939,0.0033654997,0.0028424793,2.3844068E-7
71,1,8,0,6,1,4,0.0039333954,0.0025446314,0.0033654997,0.0028424793,2.3844068E-7
71,1,8,0,6,2,0,0.0052005791,0.0044038791,0.0033654997,0.0028424793,0
71,1,8,0,6,2,1,0.0039012406,0.0036429367,0.0033654997,0.0028424793,7.6301017E-7
71,1,8,0,6,2,2,0.0055129064,0.0058349734,0.0033654997,0.0028424793,7.6301017E-7
71,1,8,0,6,2,3,0.0066953614,0.0074725012,0.0033654997,0.0028424793,0
71,1,8,0,6,2,4,0.0089187362,0.0066760809,0.0033654997,0.0028424793,7.1532203E-7
71,1,8,0,6,3,0,0.0093959774,0.0070540308,0.0033654997,0.0028424793,0
71,1,8,0,6,3,1,0.0070606826,0.0058392331,0.0033654997,0.0028424793,1.2398915E-6
71,1,8,0,6,3,2,0.0099657719,0.0093408585,0.0033654997,0.0028424793,8.106983E-7
71,1,8,0,6,3,3,0.0120857874,0.0119436543,0.0033654997,0.0028424793,8.106983E-7
71,1,8,0,6,3,4,0.0160790139,0.0106534656,0.0033654997,0.0028424793,4.7688135E-8
71,1,8,0,6,4,0,0.0123533432,0.0091799887,0.0033654997,0.0028424793,0
71,1,8,0,6,4,1,0.0093656969,0.0076250889,0.0033654997,0.0028424793,0
71,1,8,0,6,4,2,0.013201714,0.0121890683,0.0033654997,0.0028424793,0
71,1,8,0,6,4,3,0.0160087307,0.015571555,0.0033654997,0.0028424793,0
71,1,8,0,6,4,4,0.0212801377,0.0138854156,0.0033654997,0.0028424793,0
71,1,8,1,2,1,0,0.0014406969,0.0008544344,0.0033654997,0.0028424793,5.0015826E-8
71,1,8,1,2,1,1,0.0010731891,0.0007033693,0.0033654997,0.0028424793,4.1513135E-6
71,1,8,1,2,1,2,0.0015189448,0.0011274685,0.0033654997,0.0028424793,0.0000100032
71,1,8,1,2,1,3,0.001851686,0.001450673,0.0033654997,0.0028424793,9.8531177E-6
71,1,8,1,2,1,4,0.0024662427,0.0012967191,0.0033654997,0.0028424793,0.0000119538
71,1,8,1,2,2,0,0.0032668185,0.00225241,0.0033654997,0.0028424793,3.0009496E-7
71,1,8,1,2,2,1,0.0024438051,0.0018539111,0.0033654997,0.0028424793,0.0000288091
71,1,8,1,2,2,2,0.0034574125,0.002974229,0.0033654997,0.0028424793,0.0000482653
71,1,8,1,2,2,3,0.0042074681,0.0038196196,0.0033654997,0.0028424793,0.0000260082
71,1,8,1,2,2,4,0.00561257,0.0034186042,0.0033654997,0.0028424793,0.0000107534
71,1,8,1,2,3,0,0.0059200602,0.0036194891,0.0033654997,0.0028424793,2.000633E-7
71,1,8,1,2,3,1,0.0044330312,0.0029792732,0.0033654997,0.0028424793,0.0000144546
71,1,8,1,2,3,2,0.0062673884,0.0047769072,0.0033654997,0.0028424793,0.0000141545
71,1,8,1,2,3,3,0.0076196727,0.0061293154,0.0033654997,0.0028424793,4.9015509E-6
71,1,8,1,2,3,4,0.0101590166,0.0054789106,0.0033654997,0.0028424793,1.6005064E-6
71,1,8,1,2,4,0,0.0077888831,0.0047227796,0.0033654997,0.0028424793,5.0015826E-7
71,1,8,1,2,4,1,0.0058829965,0.0038983511,0.0033654997,0.0028424793,1.5004748E-6
71,1,8,1,2,4,2,0.0083084706,0.0062492944,0.0033654997,0.0028424793,3.5011078E-7
71,1,8,1,2,4,3,0.0101028511,0.0080152722,0.0033654997,0.0028424793,2.000633E-7
71,1,8,1,2,4,4,0.0134639722,0.0071633833,0.0033654997,0.0028424793,0
71,1,8,1,3,1,0,0.0022797902,0.0013625267,0.0033654997,0.0028424793,0
71,1,8,1,3,1,1,0.0016988651,0.0011227762,0.0033654997,0.0028424793,0
71,1,8,1,3,1,2,0.0024042163,0.0017992456,0.0033654997,0.0028424793,7.5023739E-7
71,1,8,1,3,1,3,0.0029296601,0.0023131418,0.0033654997,0.0028424793,1.6005064E-6
71,1,8,1,3,1,4,0.0038983613,0.0020667989,0.0033654997,0.0028424793,4.5014243E-7
71,1,8,1,3,2,0,0.0051617627,0.0035860947,0.0033654997,0.0028424793,0
71,1,8,1,3,2,1,0.0038643033,0.0029558185,0.0033654997,0.0028424793,7.0522314E-6
71,1,8,1,3,2,2,0.0054649651,0.0047387312,0.0033654997,0.0028424793,0.0000138544
71,1,8,1,3,2,3,0.0066460007,0.0060782485,0.0033654997,0.0028424793,5.0515984E-6
71,1,8,1,3,2,4,0.008853859,0.0054368874,0.0033654997,0.0028424793,2.8509021E-6
71,1,8,1,3,3,0,0.0093381467,0.0057530331,0.0033654997,0.0028424793,1.0003165E-7
71,1,8,1,3,3,1,0.0070007156,0.0047436354,0.0033654997,0.0028424793,7.752453E-6
71,1,8,1,3,3,2,0.0098902889,0.0075977169,0.0033654997,0.0028424793,6.5520732E-6
71,1,8,1,3,3,3,0.0120123922,0.0097334569,0.0033654997,0.0028424793,4.0512819E-6
71,1,8,1,3,3,4,0.0159867124,0.008694584,0.0033654997,0.0028424793,1.150364E-6
71,1,8,1,3,4,0,0.0122787205,0.0074990614,0.0033654997,0.0028424793,0
71,1,8,1,3,4,1,0.0092864977,0.0062021618,0.0033654997,0.0028424793,1.5004748E-6
71,1,8,1,3,4,2,0.0131026724,0.0099290047,0.0033654997,0.0028424793,7.5023739E-7
71,1,8,1,3,4,3,0.0159136745,0.012711536,0.0033654997,0.0028424793,0
71,1,8,1,3,4,4,0.0211626972,0.0113524934,0.0033654997,0.0028424793,0
71,1,8,1,4,1,0,0.0023545881,0.0010628737,0.0033654997,0.0028424793,0
71,1,8,1,4,1,1,0.0017561058,0.0008762308,0.0033654997,0.0028424793,0
71,1,8,1,4,1,2,0.0024836725,0.0014019233,0.0033654997,0.0028424793,7.5023739E-7
71,1,8,1,4,1,3,0.0030270793,0.0018032108,0.0033654997,0.0028424793,0
71,1,8,1,4,1,4,0.0040274939,0.0016087246,0.0033654997,0.0028424793,0
71,1,8,1,4,2,0,0.0053289288,0.0027941167,0.0033654997,0.0028424793,0
71,1,8,1,4,2,1,0.0039932418,0.0023041578,0.0033654997,0.0028424793,2.6508388E-6
71,1,8,1,4,2,2,0.0056435478,0.0036883729,0.0033654997,0.0028424793,1.5004748E-6
71,1,8,1,4,2,3,0.0068639749,0.0047333342,0.0033654997,0.0028424793,1.8005697E-6
71,1,8,1,4,2,4,0.0091422482,0.0042264574,0.0033654997,0.0028424793,9.0028487E-7
71,1,8,1,4,3,0,0.0096368808,0.0044812177,0.0033654997,0.0028424793,5.0015826E-8
71,1,8,1,4,3,1,0.0072324382,0.0036973856,0.0033654997,0.0028424793,3.451092E-6
71,1,8,1,4,3,2,0.0102102739,0.0059132428,0.0033654997,0.0028424793,2.000633E-7
71,1,8,1,4,3,3,0.0124016857,0.0075794034,0.0033654997,0.0028424793,0
71,1,8,1,4,3,4,0.0164997596,0.0067570889,0.0033654997,0.0028424793,5.0015826E-8
71,1,8,1,4,4,0,0.0126728992,0.0058394746,0.0033654997,0.0028424793,0
71,1,8,1,4,4,1,0.0095949311,0.0048328216,0.0033654997,0.0028424793,0
71,1,8,1,4,4,2,0.0135277477,0.0077264144,0.0033654997,0.0028424793,0
71,1,8,1,4,4,3,0.0164298571,0.0098972318,0.0033654997,0.0028424793,0
71,1,8,1,4,4,4,0.0218418501,0.0088205816,0.0033654997,0.0028424793,0
71,1,8,1,5,1,0,0.0023742344,0.0010577154,0.0033654997,0.0028424793,0
71,1,8,1,5,1,1,0.0017704571,0.00086944,0.0033654997,0.0028424793,0
71,1,8,1,5,1,2,0.0025039598,0.0013930009,0.0033654997,0.0028424793,0
71,1,8,1,5,1,3,0.0030496064,0.0017904574,0.0033654997,0.0028424793,0
71,1,8,1,5,1,4,0.0040568006,0.0015966546,0.0033654997,0.0028424793,0
71,1,8,1,5,2,0,0.0053682225,0.0027836443,0.0033654997,0.0028424793,0
71,1,8,1,5,2,1,0.0040229745,0.0022894348,0.0033654997,0.0028424793,9.0028487E-7
71,1,8,1,5,2,2,0.0056848587,0.0036700978,0.0033654997,0.0028424793,5.0015826E-7
71,1,8,1,5,2,3,0.0069083873,0.0047058552,0.0033654997,0.0028424793,1.5004748E-7
71,1,8,1,5,2,4,0.0091983202,0.0041997038,0.0033654997,0.0028424793,1.5004748E-7
71,1,8,1,5,3,0,0.0097011084,0.0044631582,0.0033654997,0.0028424793,0
71,1,8,1,5,3,1,0.0072825315,0.0036726569,0.0033654997,0.0028424793,0
71,1,8,1,5,3,2,0.010278787,0.0058823673,0.0033654997,0.0028424793,0
71,1,8,1,5,3,3,0.0124729588,0.007533063,0.0033654997,0.0028424793,0
71,1,8,1,5,3,4,0.0165866995,0.0067120228,0.0033654997,0.0028424793,0
71,1,8,1,5,4,0,0.0127486984,0.005813637,0.0033654997,0.0028424793,0
71,1,8,1,5,4,1,0.009655483,0.0047988047,0.0033654997,0.0028424793,0
71,1,8,1,5,4,2,0.013609712,0.0076826519,0.0033654997,0.0028424793,0
71,1,8,1,5,4,3,0.0165136424,0.0098326494,0.0033654997,0.0028424793,0
71,1,8,1,5,4,4,0.0219415406,0.008758314,0.0033654997,0.0028424793,0
71,1,8,1,6,1,0,0.0031356745,0.0020035214,0.0033654997,0.0028424793,0
71,1,8,1,6,1,1,0.0023424647,0.0016582533,0.0033654997,0.0028424793,0
71,1,8,1,6,1,2,0.0033105479,0.002652825,0.0033654997,0.0028424793,0
71,1,8,1,6,1,3,0.0040285661,0.0034005581,0.0033654997,0.0028424793,0
71,1,8,1,6,1,4,0.005352439,0.003027293,0.0033654997,0.0028424793,0
71,1,8,1,6,2,0,0.0070715533,0.0052414201,0.0033654997,0.0028424793,0
71,1,8,1,6,2,1,0.0053124488,0.0043443841,0.0033654997,0.0028424793,0
71,1,8,1,6,2,2,0.0074986027,0.0069473613,0.0033654997,0.0028424793,0
71,1,8,1,6,2,3,0.0091009147,0.0088766831,0.0033654997,0.0028424793,0
71,1,8,1,6,2,4,0.0120955737,0.0079048169,0.0033654997,0.0028424793,0
71,1,8,1,6,3,0,0.0127468062,0.0083701666,0.0033654997,0.0028424793,0
71,1,8,1,6,3,1,0.0095985006,0.0069464747,0.0033654997,0.0028424793,7.5023739E-7
71,1,8,1,6,3,2,0.0135264915,0.0110902202,0.0033654997,0.0028424793,7.5023739E-7
71,1,8,1,6,3,3,0.0163860506,0.0141417042,0.0033654997,0.0028424793,0
71,1,8,1,6,3,4,0.0217370394,0.0125696378,0.0033654997,0.0028424793,0
71,1,8,1,6,4,0,0.0167368457,0.0108784019,0.0033654997,0.0028424793,0
71,1,8,1,6,4,1,0.0127178648,0.0090603492,0.0033654997,0.0028424793,0
71,1,8,1,6,4,2,0.0178940959,0.0144511033,0.0033654997,0.0028424793,0
71,1,8,1,6,4,3,0.0216705454,0.0184055677,0.0033654997,0.0028424793,0
71,1,8,1,6,4,4,0.0287129965,0.0163522171,0.0033654997,0.0028424793,0
72,1,1,0,2,1,0,0.0007936133,0.000832542,0.0027710564,0.003488039,0.0000123376
72,1,1,0,2,1,1,0.0005910366,0.0006859408,0.0027710564,0.003488039,0.0002310756
72,1,1,0,2,1,2,0.0008377775,0.001099903,0.0027710564,0.003488039,0.0004229819
72,1,1,0,2,1,3,0.0010198743,0.0014149533,0.0027710564,0.003488039,0.0003552807
72,1,1,0,2,1,4,0.001358658,0.0012661598,0.0027710564,0.003488039,0.0003046448
72,1,1,0,2,2,0,0.0018001714,0.0021923673,0.0027710564,0.003488039,0.0000816976
72,1,1,0,2,2,1,0.0013462403,0.001806945,0.0027710564,0.003488039,0.00149322
72,1,1,0,2,2,2,0.0019076154,0.0028997545,0.0027710564,0.003488039,0.0016313802
72,1,1,0,2,2,3,0.0023184254,0.0037227934,0.0027710564,0.003488039,0.0008770669
72,1,1,0,2,2,4,0.0030938996,0.0033352203,0.0027710564,0.003488039,0.0003841859
72,1,1,0,2,3,0,0.0032633208,0.0035234809,0.0027710564,0.003488039,0.0000714335
72,1,1,0,2,3,1,0.0024424205,0.0029040734,0.0027710564,0.003488039,0.0011417961
72,1,1,0,2,3,2,0.0034591805,0.0046575721,0.0027710564,0.003488039,0.0006871927
72,1,1,0,2,3,3,0.0042006712,0.0059740981,0.0027710564,0.003488039,0.0002381671
72,1,1,0,2,3,4,0.0056043755,0.0053448872,0.0027710564,0.003488039,0.0000907589
72,1,1,0,2,4,0,0.004295316,0.0045918871,0.0027710564,0.003488039,0.0000357893
72,1,1,0,2,4,1,0.0032427698,0.0037963066,0.0027710564,0.003488039,0.0001376417
72,1,1,0,2,4,2,0.0045885595,0.0060874756,0.0027710564,0.003488039,0.000040911
72,1,1,0,2,4,3,0.0055737184,0.0078047496,0.0027710564,0.003488039,7.1951919E-6
72,1,1,0,2,4,4,0.0074344017,0.0069814607,0.0027710564,0.003488039,5.9925374E-6
72,1,1,0,3,1,0,0.0012560806,0.0013273104,0.0027710564,0.003488039,3.5457574E-6
72,1,1,0,3,1,1,0.0009358105,0.0010948034,0.0027710564,0.003488039,0.0000501175
72,1,1,0,3,1,2,0.0013263836,0.0017549647,0.0027710564,0.003488039,0.0000833564
72,1,1,0,3,1,3,0.0016140786,0.0022556645,0.0027710564,0.003488039,0.0000737352
72,1,1,0,3,1,4,0.002148374,0.0020174385,0.0027710564,0.003488039,0.0000633467
72,1,1,0,3,2,0,0.0028455759,0.0034893103,0.0027710564,0.003488039,0.0000256912
